Contestant Key,Season,Position,Location,Name,Age,Sex,Partner,Kids,Weight,City,State/Province,Country,Duration,Reason for leaving,Reason1,Reason2,Items
32,5,3,"Northern Mongolia, Asia",Larry Roberts,46,Male,Yes,Yes,Medium,Rush City,Minnesota,United States,41,Missed his family,Lonely,Mental,Food ration
32,5,3,"Northern Mongolia, Asia",Larry Roberts,46,Male,Yes,Yes,Medium,Rush City,Minnesota,United States,41,Missed his family,Lonely,Mental,Food ration
33,5,4,"Northern Mongolia, Asia",Dave Nessia,50,Male,No,No,Light,Salt Lake City,Utah,United States,36,"Just felt ""right""",Content,Mental,Axe
33,5,4,"Northern Mongolia, Asia",Dave Nessia,50,Male,No,No,Light,Salt Lake City,Utah,United States,36,"Just felt ""right""",Content,Mental,Sleeping bag
33,5,4,"Northern Mongolia, Asia",Dave Nessia,50,Male,No,No,Light,Salt Lake City,Utah,United States,36,"Just felt ""right""",Content,Mental,Pot
33,5,4,"Northern Mongolia, Asia",Dave Nessia,50,Male,No,No,Light,Salt Lake City,Utah,United States,36,"Just felt ""right""",Content,Mental,Ferro rod
33,5,4,"Northern Mongolia, Asia",Dave Nessia,50,Male,No,No,Light,Salt Lake City,Utah,United States,36,"Just felt ""right""",Content,Mental,Fishing line and hooks
33,5,4,"Northern Mongolia, Asia",Dave Nessia,50,Male,No,No,Light,Salt Lake City,Utah,United States,36,"Just felt ""right""",Content,Mental,Bow and arrows
33,5,4,"Northern Mongolia, Asia",Dave Nessia,50,Male,No,No,Light,Salt Lake City,Utah,United States,36,"Just felt ""right""",Content,Mental,Gill net
33,5,4,"Northern Mongolia, Asia",Dave Nessia,50,Male,No,No,Light,Salt Lake City,Utah,United States,36,"Just felt ""right""",Content,Mental,Snare wire
33,5,4,"Northern Mongolia, Asia",Dave Nessia,50,Male,No,No,Light,Salt Lake City,Utah,United States,36,"Just felt ""right""",Content,Mental,Knife
33,5,4,"Northern Mongolia, Asia",Dave Nessia,50,Male,No,No,Light,Salt Lake City,Utah,United States,36,"Just felt ""right""",Content,Mental,Food ration
34,5,5,"Northern Mongolia, Asia",Randy Champagne,31,Male,No,No,Medium,Boulder,Utah,United States,35,Lonely,Lonely,Mental,Snare wire
34,5,5,"Northern Mongolia, Asia",Randy Champagne,31,Male,No,No,Medium,Boulder,Utah,United States,35,Lonely,Lonely,Mental,Axe
34,5,5,"Northern Mongolia, Asia",Randy Champagne,31,Male,No,No,Medium,Boulder,Utah,United States,35,Lonely,Lonely,Mental,Sleeping bag
34,5,5,"Northern Mongolia, Asia",Randy Champagne,31,Male,No,No,Medium,Boulder,Utah,United States,35,Lonely,Lonely,Mental,Pot
34,5,5,"Northern Mongolia, Asia",Randy Champagne,31,Male,No,No,Medium,Boulder,Utah,United States,35,Lonely,Lonely,Mental,Bow and arrows
34,5,5,"Northern Mongolia, Asia",Randy Champagne,31,Male,No,No,Medium,Boulder,Utah,United States,35,Lonely,Lonely,Mental,Knife
34,5,5,"Northern Mongolia, Asia",Randy Champagne,31,Male,No,No,Medium,Boulder,Utah,United States,35,Lonely,Lonely,Mental,Fishing line and hooks
34,5,5,"Northern Mongolia, Asia",Randy Champagne,31,Male,No,No,Medium,Boulder,Utah,United States,35,Lonely,Lonely,Mental,Ferro rod
34,5,5,"Northern Mongolia, Asia",Randy Champagne,31,Male,No,No,Medium,Boulder,Utah,United States,35,Lonely,Lonely,Mental,Saw
34,5,5,"Northern Mongolia, Asia",Randy Champagne,31,Male,No,No,Medium,Boulder,Utah,United States,35,Lonely,Lonely,Mental,Food ration
35,5,6,"Northern Mongolia, Asia",Brooke Whipple,45,Female,Yes,Yes,Light,Fox,Alaska,United States,28,Lonely,Lonely,Mental,Multitool
35,5,6,"Northern Mongolia, Asia",Brooke Whipple,45,Female,Yes,Yes,Light,Fox,Alaska,United States,28,Lonely,Lonely,Mental,Axe
35,5,6,"Northern Mongolia, Asia",Brooke Whipple,45,Female,Yes,Yes,Light,Fox,Alaska,United States,28,Lonely,Lonely,Mental,Saw
35,5,6,"Northern Mongolia, Asia",Brooke Whipple,45,Female,Yes,Yes,Light,Fox,Alaska,United States,28,Lonely,Lonely,Mental,Sleeping bag
35,5,6,"Northern Mongolia, Asia",Brooke Whipple,45,Female,Yes,Yes,Light,Fox,Alaska,United States,28,Lonely,Lonely,Mental,Fishing line and hooks
35,5,6,"Northern Mongolia, Asia",Brooke Whipple,45,Female,Yes,Yes,Light,Fox,Alaska,United States,28,Lonely,Lonely,Mental,Ferro rod
35,5,6,"Northern Mongolia, Asia",Brooke Whipple,45,Female,Yes,Yes,Light,Fox,Alaska,United States,28,Lonely,Lonely,Mental,Pot
35,5,6,"Northern Mongolia, Asia",Brooke Whipple,45,Female,Yes,Yes,Light,Fox,Alaska,United States,28,Lonely,Lonely,Mental,Bow and arrows
35,5,6,"Northern Mongolia, Asia",Brooke Whipple,45,Female,Yes,Yes,Light,Fox,Alaska,United States,28,Lonely,Lonely,Mental,Food ration
35,5,6,"Northern Mongolia, Asia",Brooke Whipple,45,Female,Yes,Yes,Light,Fox,Alaska,United States,28,Lonely,Lonely,Mental,Snare wire
36,5,7,"Northern Mongolia, Asia",Jesse Bosdell,32,Male,No,No,Medium,Skowhegan,Maine,United States,24,"Constipation, possible fecal impaction",Illness,Inexperience,Pot
36,5,7,"Northern Mongolia, Asia",Jesse Bosdell,32,Male,No,No,Medium,Skowhegan,Maine,United States,24,"Constipation, possible fecal impaction",Illness,Inexperience,Knife
36,5,7,"Northern Mongolia, Asia",Jesse Bosdell,32,Male,No,No,Medium,Skowhegan,Maine,United States,24,"Constipation, possible fecal impaction",Illness,Inexperience,Ferro rod
36,5,7,"Northern Mongolia, Asia",Jesse Bosdell,32,Male,No,No,Medium,Skowhegan,Maine,United States,24,"Constipation, possible fecal impaction",Illness,Inexperience,Food ration
36,5,7,"Northern Mongolia, Asia",Jesse Bosdell,32,Male,No,No,Medium,Skowhegan,Maine,United States,24,"Constipation, possible fecal impaction",Illness,Inexperience,Canteen
36,5,7,"Northern Mongolia, Asia",Jesse Bosdell,32,Male,No,No,Medium,Skowhegan,Maine,United States,24,"Constipation, possible fecal impaction",Illness,Inexperience,Sleeping bag
36,5,7,"Northern Mongolia, Asia",Jesse Bosdell,32,Male,No,No,Medium,Skowhegan,Maine,United States,24,"Constipation, possible fecal impaction",Illness,Inexperience,Bow and arrows
36,5,7,"Northern Mongolia, Asia",Jesse Bosdell,32,Male,No,No,Medium,Skowhegan,Maine,United States,24,"Constipation, possible fecal impaction",Illness,Inexperience,Fishing line and hooks
36,5,7,"Northern Mongolia, Asia",Jesse Bosdell,32,Male,No,No,Medium,Skowhegan,Maine,United States,24,"Constipation, possible fecal impaction",Illness,Inexperience,Saw
36,5,7,"Northern Mongolia, Asia",Jesse Bosdell,32,Male,No,No,Medium,Skowhegan,Maine,United States,24,"Constipation, possible fecal impaction",Illness,Inexperience,Axe
37,5,8,"Northern Mongolia, Asia",Nicole Apelian,47,Female,Yes,Yes,Light,Raymond,Washington,United States,9,MS attack,Illness,Pre-existing Health,Knife
37,5,8,"Northern Mongolia, Asia",Nicole Apelian,47,Female,Yes,Yes,Light,Raymond,Washington,United States,9,MS attack,Illness,Pre-existing Health,Saw
37,5,8,"Northern Mongolia, Asia",Nicole Apelian,47,Female,Yes,Yes,Light,Raymond,Washington,United States,9,MS attack,Illness,Pre-existing Health,Sleeping bag
37,5,8,"Northern Mongolia, Asia",Nicole Apelian,47,Female,Yes,Yes,Light,Raymond,Washington,United States,9,MS attack,Illness,Pre-existing Health,Ferro rod
37,5,8,"Northern Mongolia, Asia",Nicole Apelian,47,Female,Yes,Yes,Light,Raymond,Washington,United States,9,MS attack,Illness,Pre-existing Health,Multitool
37,5,8,"Northern Mongolia, Asia",Nicole Apelian,47,Female,Yes,Yes,Light,Raymond,Washington,United States,9,MS attack,Illness,Pre-existing Health,Pot
37,5,8,"Northern Mongolia, Asia",Nicole Apelian,47,Female,Yes,Yes,Light,Raymond,Washington,United States,9,MS attack,Illness,Pre-existing Health,Fishing line and hooks
37,5,8,"Northern Mongolia, Asia",Nicole Apelian,47,Female,Yes,Yes,Light,Raymond,Washington,United States,9,MS attack,Illness,Pre-existing Health,Gill net
37,5,8,"Northern Mongolia, Asia",Nicole Apelian,47,Female,Yes,Yes,Light,Raymond,Washington,United States,9,MS attack,Illness,Pre-existing Health,Snare wire
37,5,8,"Northern Mongolia, Asia",Nicole Apelian,47,Female,Yes,Yes,Light,Raymond,Washington,United States,9,MS attack,Illness,Pre-existing Health,Food ration
38,5,9,"Northern Mongolia, Asia",Brad Richardson,24,Male,No,No,Light,Fox Lake,Illinois,United States,7,Had no food the whole time,Food,Inexperience,Axe
38,5,9,"Northern Mongolia, Asia",Brad Richardson,24,Male,No,No,Light,Fox Lake,Illinois,United States,7,Had no food the whole time,Food,Inexperience,Saw
38,5,9,"Northern Mongolia, Asia",Brad Richardson,24,Male,No,No,Light,Fox Lake,Illinois,United States,7,Had no food the whole time,Food,Inexperience,Knife
38,5,9,"Northern Mongolia, Asia",Brad Richardson,24,Male,No,No,Light,Fox Lake,Illinois,United States,7,Had no food the whole time,Food,Inexperience,Snare wire
38,5,9,"Northern Mongolia, Asia",Brad Richardson,24,Male,No,No,Light,Fox Lake,Illinois,United States,7,Had no food the whole time,Food,Inexperience,Fishing line and hooks
38,5,9,"Northern Mongolia, Asia",Brad Richardson,24,Male,No,No,Light,Fox Lake,Illinois,United States,7,Had no food the whole time,Food,Inexperience,Bow and arrows
38,5,9,"Northern Mongolia, Asia",Brad Richardson,24,Male,No,No,Light,Fox Lake,Illinois,United States,7,Had no food the whole time,Food,Inexperience,Sleeping bag
38,5,9,"Northern Mongolia, Asia",Brad Richardson,24,Male,No,No,Light,Fox Lake,Illinois,United States,7,Had no food the whole time,Food,Inexperience,Ferro rod
38,5,9,"Northern Mongolia, Asia",Brad Richardson,24,Male,No,No,Light,Fox Lake,Illinois,United States,7,Had no food the whole time,Food,Inexperience,Frying pan
38,5,9,"Northern Mongolia, Asia",Brad Richardson,24,Male,No,No,Light,Fox Lake,Illinois,United States,7,Had no food the whole time,Food,Inexperience,Food ration
39,5,10,"Northern Mongolia, Asia",Carleigh Fairchild,30,Female,No,No,Light,Anchorage,Alaska,United States,5,Fish hook in hand,Injury,Mistake,Canteen
39,5,10,"Northern Mongolia, Asia",Carleigh Fairchild,30,Female,No,No,Light,Anchorage,Alaska,United States,5,Fish hook in hand,Injury,Mistake,Saw
39,5,10,"Northern Mongolia, Asia",Carleigh Fairchild,30,Female,No,No,Light,Anchorage,Alaska,United States,5,Fish hook in hand,Injury,Mistake,Sleeping bag
39,5,10,"Northern Mongolia, Asia",Carleigh Fairchild,30,Female,No,No,Light,Anchorage,Alaska,United States,5,Fish hook in hand,Injury,Mistake,Pot
39,5,10,"Northern Mongolia, Asia",Carleigh Fairchild,30,Female,No,No,Light,Anchorage,Alaska,United States,5,Fish hook in hand,Injury,Mistake,Ferro rod
39,5,10,"Northern Mongolia, Asia",Carleigh Fairchild,30,Female,No,No,Light,Anchorage,Alaska,United States,5,Fish hook in hand,Injury,Mistake,Paracord
39,5,10,"Northern Mongolia, Asia",Carleigh Fairchild,30,Female,No,No,Light,Anchorage,Alaska,United States,5,Fish hook in hand,Injury,Mistake,Fishing line and hooks
39,5,10,"Northern Mongolia, Asia",Carleigh Fairchild,30,Female,No,No,Light,Anchorage,Alaska,United States,5,Fish hook in hand,Injury,Mistake,Bow and arrows
39,5,10,"Northern Mongolia, Asia",Carleigh Fairchild,30,Female,No,No,Light,Anchorage,Alaska,United States,5,Fish hook in hand,Injury,Mistake,Knife
39,5,10,"Northern Mongolia, Asia",Carleigh Fairchild,30,Female,No,No,Light,Anchorage,Alaska,United States,5,Fish hook in hand,Injury,Mistake,Food ration
40,6,1,"Great Slave Lake, Northwest Territory, Canada",Jordan Jonas,35,Male,Yes,No,Light,Lynchburg,Virginia,United States,77,Victor,Won,Won,Paracord
40,6,1,"Great Slave Lake, Northwest Territory, Canada",Jordan Jonas,35,Male,Yes,No,Light,Lynchburg,Virginia,United States,77,Victor,Won,Won,Saw
40,6,1,"Great Slave Lake, Northwest Territory, Canada",Jordan Jonas,35,Male,Yes,No,Light,Lynchburg,Virginia,United States,77,Victor,Won,Won,Axe
40,6,1,"Great Slave Lake, Northwest Territory, Canada",Jordan Jonas,35,Male,Yes,No,Light,Lynchburg,Virginia,United States,77,Victor,Won,Won,Sleeping bag
40,6,1,"Great Slave Lake, Northwest Territory, Canada",Jordan Jonas,35,Male,Yes,No,Light,Lynchburg,Virginia,United States,77,Victor,Won,Won,Frying pan
40,6,1,"Great Slave Lake, Northwest Territory, Canada",Jordan Jonas,35,Male,Yes,No,Light,Lynchburg,Virginia,United States,77,Victor,Won,Won,Ferro rod
40,6,1,"Great Slave Lake, Northwest Territory, Canada",Jordan Jonas,35,Male,Yes,No,Light,Lynchburg,Virginia,United States,77,Victor,Won,Won,Fishing line and hooks
40,6,1,"Great Slave Lake, Northwest Territory, Canada",Jordan Jonas,35,Male,Yes,No,Light,Lynchburg,Virginia,United States,77,Victor,Won,Won,Bow and arrows
40,6,1,"Great Slave Lake, Northwest Territory, Canada",Jordan Jonas,35,Male,Yes,No,Light,Lynchburg,Virginia,United States,77,Victor,Won,Won,Snare wire
40,6,1,"Great Slave Lake, Northwest Territory, Canada",Jordan Jonas,35,Male,Yes,No,Light,Lynchburg,Virginia,United States,77,Victor,Won,Won,Multitool
41,6,2,"Great Slave Lake, Northwest Territory, Canada",Woniya Thibeault,42,Female,No,No,Light,Grass Valley,California,United States,73,Starvation,Food,Environment,Ferro rod
41,6,2,"Great Slave Lake, Northwest Territory, Canada",Woniya Thibeault,42,Female,No,No,Light,Grass Valley,California,United States,73,Starvation,Food,Environment,Bow and arrows
41,6,2,"Great Slave Lake, Northwest Territory, Canada",Woniya Thibeault,42,Female,No,No,Light,Grass Valley,California,United States,73,Starvation,Food,Environment,Saw
41,6,2,"Great Slave Lake, Northwest Territory, Canada",Woniya Thibeault,42,Female,No,No,Light,Grass Valley,California,United States,73,Starvation,Food,Environment,Sleeping bag
41,6,2,"Great Slave Lake, Northwest Territory, Canada",Woniya Thibeault,42,Female,No,No,Light,Grass Valley,California,United States,73,Starvation,Food,Environment,Pot
41,6,2,"Great Slave Lake, Northwest Territory, Canada",Woniya Thibeault,42,Female,No,No,Light,Grass Valley,California,United States,73,Starvation,Food,Environment,Knife
41,6,2,"Great Slave Lake, Northwest Territory, Canada",Woniya Thibeault,42,Female,No,No,Light,Grass Valley,California,United States,73,Starvation,Food,Environment,Multitool
41,6,2,"Great Slave Lake, Northwest Territory, Canada",Woniya Thibeault,42,Female,No,No,Light,Grass Valley,California,United States,73,Starvation,Food,Environment,Fishing line and hooks
41,6,2,"Great Slave Lake, Northwest Territory, Canada",Woniya Thibeault,42,Female,No,No,Light,Grass Valley,California,United States,73,Starvation,Food,Environment,Paracord
41,6,2,"Great Slave Lake, Northwest Territory, Canada",Woniya Thibeault,42,Female,No,No,Light,Grass Valley,California,United States,73,Starvation,Food,Environment,Food ration
42,6,3,"Great Slave Lake, Northwest Territory, Canada",Nathan Donnelly,39,Male,Yes,No,Medium,Lopez Island,Washington,United States,72,Shelter fire,Fire,Mistake,Sleeping bag
42,6,3,"Great Slave Lake, Northwest Territory, Canada",Nathan Donnelly,39,Male,Yes,No,Medium,Lopez Island,Washington,United States,72,Shelter fire,Fire,Mistake,Pot
42,6,3,"Great Slave Lake, Northwest Territory, Canada",Nathan Donnelly,39,Male,Yes,No,Medium,Lopez Island,Washington,United States,72,Shelter fire,Fire,Mistake,Knife
42,6,3,"Great Slave Lake, Northwest Territory, Canada",Nathan Donnelly,39,Male,Yes,No,Medium,Lopez Island,Washington,United States,72,Shelter fire,Fire,Mistake,Fishing line and hooks
42,6,3,"Great Slave Lake, Northwest Territory, Canada",Nathan Donnelly,39,Male,Yes,No,Medium,Lopez Island,Washington,United States,72,Shelter fire,Fire,Mistake,Knife
42,6,3,"Great Slave Lake, Northwest Territory, Canada",Nathan Donnelly,39,Male,Yes,No,Medium,Lopez Island,Washington,United States,72,Shelter fire,Fire,Mistake,Gill net
42,6,3,"Great Slave Lake, Northwest Territory, Canada",Nathan Donnelly,39,Male,Yes,No,Medium,Lopez Island,Washington,United States,72,Shelter fire,Fire,Mistake,Axe
42,6,3,"Great Slave Lake, Northwest Territory, Canada",Nathan Donnelly,39,Male,Yes,No,Medium,Lopez Island,Washington,United States,72,Shelter fire,Fire,Mistake,Food ration
42,6,3,"Great Slave Lake, Northwest Territory, Canada",Nathan Donnelly,39,Male,Yes,No,Medium,Lopez Island,Washington,United States,72,Shelter fire,Fire,Mistake,Paracord
42,6,3,"Great Slave Lake, Northwest Territory, Canada",Nathan Donnelly,39,Male,Yes,No,Medium,Lopez Island,Washington,United States,72,Shelter fire,Fire,Mistake,Bow and arrows
43,6,4,"Great Slave Lake, Northwest Territory, Canada",Barry Karcher,39,Male,Yes,Yes,Heavy,Fort Collins,Colorado,United States,69,Lost too much weight,Food,Environment,Sleeping bag
43,6,4,"Great Slave Lake, Northwest Territory, Canada",Barry Karcher,39,Male,Yes,Yes,Heavy,Fort Collins,Colorado,United States,69,Lost too much weight,Food,Environment,Ferro rod
43,6,4,"Great Slave Lake, Northwest Territory, Canada",Barry Karcher,39,Male,Yes,Yes,Heavy,Fort Collins,Colorado,United States,69,Lost too much weight,Food,Environment,Knife
43,6,4,"Great Slave Lake, Northwest Territory, Canada",Barry Karcher,39,Male,Yes,Yes,Heavy,Fort Collins,Colorado,United States,69,Lost too much weight,Food,Environment,Saw
43,6,4,"Great Slave Lake, Northwest Territory, Canada",Barry Karcher,39,Male,Yes,Yes,Heavy,Fort Collins,Colorado,United States,69,Lost too much weight,Food,Environment,Pot
43,6,4,"Great Slave Lake, Northwest Territory, Canada",Barry Karcher,39,Male,Yes,Yes,Heavy,Fort Collins,Colorado,United States,69,Lost too much weight,Food,Environment,Paracord
43,6,4,"Great Slave Lake, Northwest Territory, Canada",Barry Karcher,39,Male,Yes,Yes,Heavy,Fort Collins,Colorado,United States,69,Lost too much weight,Food,Environment,Snare wire
43,6,4,"Great Slave Lake, Northwest Territory, Canada",Barry Karcher,39,Male,Yes,Yes,Heavy,Fort Collins,Colorado,United States,69,Lost too much weight,Food,Environment,Tarp
43,6,4,"Great Slave Lake, Northwest Territory, Canada",Barry Karcher,39,Male,Yes,Yes,Heavy,Fort Collins,Colorado,United States,69,Lost too much weight,Food,Environment,Bow and arrows
43,6,4,"Great Slave Lake, Northwest Territory, Canada",Barry Karcher,39,Male,Yes,Yes,Heavy,Fort Collins,Colorado,United States,69,Lost too much weight,Food,Environment,Fishing line and hooks
44,6,5,"Great Slave Lake, Northwest Territory, Canada",Nikki van Schyndel,44,Female,No,No,Light,Echo Bay,British Columbia,Canada,52,"Low BMI, lost too much weight",Food,Environment,Paracord
44,6,5,"Great Slave Lake, Northwest Territory, Canada",Nikki van Schyndel,44,Female,No,No,Light,Echo Bay,British Columbia,Canada,52,"Low BMI, lost too much weight",Food,Environment,Pot
44,6,5,"Great Slave Lake, Northwest Territory, Canada",Nikki van Schyndel,44,Female,No,No,Light,Echo Bay,British Columbia,Canada,52,"Low BMI, lost too much weight",Food,Environment,Axe
44,6,5,"Great Slave Lake, Northwest Territory, Canada",Nikki van Schyndel,44,Female,No,No,Light,Echo Bay,British Columbia,Canada,52,"Low BMI, lost too much weight",Food,Environment,Sleeping bag
44,6,5,"Great Slave Lake, Northwest Territory, Canada",Nikki van Schyndel,44,Female,No,No,Light,Echo Bay,British Columbia,Canada,52,"Low BMI, lost too much weight",Food,Environment,Saw
44,6,5,"Great Slave Lake, Northwest Territory, Canada",Nikki van Schyndel,44,Female,No,No,Light,Echo Bay,British Columbia,Canada,52,"Low BMI, lost too much weight",Food,Environment,Knife
44,6,5,"Great Slave Lake, Northwest Territory, Canada",Nikki van Schyndel,44,Female,No,No,Light,Echo Bay,British Columbia,Canada,52,"Low BMI, lost too much weight",Food,Environment,Bow and arrows
44,6,5,"Great Slave Lake, Northwest Territory, Canada",Nikki van Schyndel,44,Female,No,No,Light,Echo Bay,British Columbia,Canada,52,"Low BMI, lost too much weight",Food,Environment,Fishing line and hooks
44,6,5,"Great Slave Lake, Northwest Territory, Canada",Nikki van Schyndel,44,Female,No,No,Light,Echo Bay,British Columbia,Canada,52,"Low BMI, lost too much weight",Food,Environment,Ferro rod
44,6,5,"Great Slave Lake, Northwest Territory, Canada",Nikki van Schyndel,44,Female,No,No,Light,Echo Bay,British Columbia,Canada,52,"Low BMI, lost too much weight",Food,Environment,Snare wire
45,6,6,"Great Slave Lake, Northwest Territory, Canada",Michelle Wohlberg,31,Female,Yes,Yes,Medium,Mullingar,Saskatchewan,Canada,48,"Constipation, possible impacted bowel",Illness,Environment,Fishing line and hooks
45,6,6,"Great Slave Lake, Northwest Territory, Canada",Michelle Wohlberg,31,Female,Yes,Yes,Medium,Mullingar,Saskatchewan,Canada,48,"Constipation, possible impacted bowel",Illness,Environment,Axe
45,6,6,"Great Slave Lake, Northwest Territory, Canada",Michelle Wohlberg,31,Female,Yes,Yes,Medium,Mullingar,Saskatchewan,Canada,48,"Constipation, possible impacted bowel",Illness,Environment,Multitool
45,6,6,"Great Slave Lake, Northwest Territory, Canada",Michelle Wohlberg,31,Female,Yes,Yes,Medium,Mullingar,Saskatchewan,Canada,48,"Constipation, possible impacted bowel",Illness,Environment,Saw
45,6,6,"Great Slave Lake, Northwest Territory, Canada",Michelle Wohlberg,31,Female,Yes,Yes,Medium,Mullingar,Saskatchewan,Canada,48,"Constipation, possible impacted bowel",Illness,Environment,Sleeping bag
45,6,6,"Great Slave Lake, Northwest Territory, Canada",Michelle Wohlberg,31,Female,Yes,Yes,Medium,Mullingar,Saskatchewan,Canada,48,"Constipation, possible impacted bowel",Illness,Environment,Pot
45,6,6,"Great Slave Lake, Northwest Territory, Canada",Michelle Wohlberg,31,Female,Yes,Yes,Medium,Mullingar,Saskatchewan,Canada,48,"Constipation, possible impacted bowel",Illness,Environment,Snare wire
45,6,6,"Great Slave Lake, Northwest Territory, Canada",Michelle Wohlberg,31,Female,Yes,Yes,Medium,Mullingar,Saskatchewan,Canada,48,"Constipation, possible impacted bowel",Illness,Environment,Food ration
45,6,6,"Great Slave Lake, Northwest Territory, Canada",Michelle Wohlberg,31,Female,Yes,Yes,Medium,Mullingar,Saskatchewan,Canada,48,"Constipation, possible impacted bowel",Illness,Environment,Ferro rod
45,6,6,"Great Slave Lake, Northwest Territory, Canada",Michelle Wohlberg,31,Female,Yes,Yes,Medium,Mullingar,Saskatchewan,Canada,48,"Constipation, possible impacted bowel",Illness,Environment,Paracord
46,6,7,"Great Slave Lake, Northwest Territory, Canada",Brady Nicholls,36,Male,Yes,Yes,Heavy,San Antonio,Texas,United States,32,Missed his family,Lonely,Mental,Sleeping bag
46,6,7,"Great Slave Lake, Northwest Territory, Canada",Brady Nicholls,36,Male,Yes,Yes,Heavy,San Antonio,Texas,United States,32,Missed his family,Lonely,Mental,Saw
46,6,7,"Great Slave Lake, Northwest Territory, Canada",Brady Nicholls,36,Male,Yes,Yes,Heavy,San Antonio,Texas,United States,32,Missed his family,Lonely,Mental,Multitool
46,6,7,"Great Slave Lake, Northwest Territory, Canada",Brady Nicholls,36,Male,Yes,Yes,Heavy,San Antonio,Texas,United States,32,Missed his family,Lonely,Mental,Axe
46,6,7,"Great Slave Lake, Northwest Territory, Canada",Brady Nicholls,36,Male,Yes,Yes,Heavy,San Antonio,Texas,United States,32,Missed his family,Lonely,Mental,Pot
46,6,7,"Great Slave Lake, Northwest Territory, Canada",Brady Nicholls,36,Male,Yes,Yes,Heavy,San Antonio,Texas,United States,32,Missed his family,Lonely,Mental,Ferro rod
46,6,7,"Great Slave Lake, Northwest Territory, Canada",Brady Nicholls,36,Male,Yes,Yes,Heavy,San Antonio,Texas,United States,32,Missed his family,Lonely,Mental,Snare wire
46,6,7,"Great Slave Lake, Northwest Territory, Canada",Brady Nicholls,36,Male,Yes,Yes,Heavy,San Antonio,Texas,United States,32,Missed his family,Lonely,Mental,Fishing line and hooks
46,6,7,"Great Slave Lake, Northwest Territory, Canada",Brady Nicholls,36,Male,Yes,Yes,Heavy,San Antonio,Texas,United States,32,Missed his family,Lonely,Mental,Food ration
46,6,7,"Great Slave Lake, Northwest Territory, Canada",Brady Nicholls,36,Male,Yes,Yes,Heavy,San Antonio,Texas,United States,32,Missed his family,Lonely,Mental,Food ration
47,6,8,"Great Slave Lake, Northwest Territory, Canada",Ray Livingston,43,Male,Yes,Yes,Medium,Vancouver,Washington,United States,19,Nothing left to give,Food,Environment,Multitool
47,6,8,"Great Slave Lake, Northwest Territory, Canada",Ray Livingston,43,Male,Yes,Yes,Medium,Vancouver,Washington,United States,19,Nothing left to give,Food,Environment,Saw
47,6,8,"Great Slave Lake, Northwest Territory, Canada",Ray Livingston,43,Male,Yes,Yes,Medium,Vancouver,Washington,United States,19,Nothing left to give,Food,Environment,Axe
47,6,8,"Great Slave Lake, Northwest Territory, Canada",Ray Livingston,43,Male,Yes,Yes,Medium,Vancouver,Washington,United States,19,Nothing left to give,Food,Environment,Sleeping bag
47,6,8,"Great Slave Lake, Northwest Territory, Canada",Ray Livingston,43,Male,Yes,Yes,Medium,Vancouver,Washington,United States,19,Nothing left to give,Food,Environment,Pot
47,6,8,"Great Slave Lake, Northwest Territory, Canada",Ray Livingston,43,Male,Yes,Yes,Medium,Vancouver,Washington,United States,19,Nothing left to give,Food,Environment,Ferro rod
47,6,8,"Great Slave Lake, Northwest Territory, Canada",Ray Livingston,43,Male,Yes,Yes,Medium,Vancouver,Washington,United States,19,Nothing left to give,Food,Environment,Fishing line and hooks
47,6,8,"Great Slave Lake, Northwest Territory, Canada",Ray Livingston,43,Male,Yes,Yes,Medium,Vancouver,Washington,United States,19,Nothing left to give,Food,Environment,Bow and arrows
47,6,8,"Great Slave Lake, Northwest Territory, Canada",Ray Livingston,43,Male,Yes,Yes,Medium,Vancouver,Washington,United States,19,Nothing left to give,Food,Environment,Snare wire
47,6,8,"Great Slave Lake, Northwest Territory, Canada",Ray Livingston,43,Male,Yes,Yes,Medium,Vancouver,Washington,United States,19,Nothing left to give,Food,Environment,Knife
48,6,9,"Great Slave Lake, Northwest Territory, Canada",Donny Dust,38,Male,Yes,Yes,Heavy,Monument,Colorado,United States,8,Food poisoning,Injury,Mistake,Sleeping bag
48,6,9,"Great Slave Lake, Northwest Territory, Canada",Donny Dust,38,Male,Yes,Yes,Heavy,Monument,Colorado,United States,8,Food poisoning,Injury,Mistake,Bow and arrows
48,6,9,"Great Slave Lake, Northwest Territory, Canada",Donny Dust,38,Male,Yes,Yes,Heavy,Monument,Colorado,United States,8,Food poisoning,Injury,Mistake,Paracord
48,6,9,"Great Slave Lake, Northwest Territory, Canada",Donny Dust,38,Male,Yes,Yes,Heavy,Monument,Colorado,United States,8,Food poisoning,Injury,Mistake,Saw
48,6,9,"Great Slave Lake, Northwest Territory, Canada",Donny Dust,38,Male,Yes,Yes,Heavy,Monument,Colorado,United States,8,Food poisoning,Injury,Mistake,Pot
48,6,9,"Great Slave Lake, Northwest Territory, Canada",Donny Dust,38,Male,Yes,Yes,Heavy,Monument,Colorado,United States,8,Food poisoning,Injury,Mistake,Food ration
48,6,9,"Great Slave Lake, Northwest Territory, Canada",Donny Dust,38,Male,Yes,Yes,Heavy,Monument,Colorado,United States,8,Food poisoning,Injury,Mistake,Knife
48,6,9,"Great Slave Lake, Northwest Territory, Canada",Donny Dust,38,Male,Yes,Yes,Heavy,Monument,Colorado,United States,8,Food poisoning,Injury,Mistake,Ferro rod
